reseller_id,name,phone,signup_date,state,city_tier,age_group,primary_category,monthly_gmv,monthly_orders,avg_order_value,return_rate,support_tickets,whatsapp_active,tenure_days,days_since_last_order,churn_label
MSH043257,Xavier Keer,1009316804,2022-12-14,Odisha,2,26-35,Beauty,15050.53,14,1075.04,0.3959,2,0,382,17,0
MSH043258,Nachiket Hayre,4774692988,2022-03-28,West Bengal,1,26-35,Home Decor,32780.16,42,780.48,0.1188,0,0,643,27,0
MSH043259,Mohini Bahl,00664925616,2022-07-29,Tamil Nadu,2,26-35,Beauty,12414.63,15,827.64,0.0641,1,1,520,22,0
MSH043260,Manthan Kade,9280175804,2022-01-02,Gujarat,1,18-25,Fashion,18154.64,23,789.33,0.0534,2,0,728,2,0
MSH043261,Yamini Keer,05566800990,2022-08-17,West Bengal,3,36-45,Fashion,18687.77,21,889.89,0.319,2,0,501,106,1
MSH043262,Naksh Deshpande,02050857606,2023-02-14,Bihar,3,26-35,Fashion,4952.45,5,990.49,0.3628,1,1,320,11,0
MSH043263,Daniel Bail,5687254118,2022-08-31,West Bengal,3,18-25,Fashion,11446.2,10,1144.62,0.2773,2,0,487,240,1
MSH043264,Rachit Radhakrishnan,+914388357020,2023-04-13,Uttar Pradesh,2,36-45,Fashion,32253.38,36,895.93,0.0722,3,1,262,20,0
MSH043265,Sai Nori,1503740414,2023-04-03,Gujarat,2,26-35,Electronics,43823.63,57,768.84,0.3916,1,1,272,12,0
MSH043266,Anita Char,3442209767,2022-08-01,Tamil Nadu,3,36-45,Fashion,15821.66,19,832.72,0.212,2,1,517,219,1
MSH043267,Azad Barad,+916302665648,2023-01-21,Odisha,2,36-45,Home Decor,6388.46,7,912.64,0.0927,1,1,344,21,0
MSH043268,Bina Ram,09959219004,2023-02-16,Madhya Pradesh,1,26-35,Fashion,7749.45,14,553.53,0.0944,1,1,318,7,0
MSH043269,Jhalak Pandit,+919609160333,2023-05-30,Maharashtra,3,26-35,Electronics,8888.18,13,683.71,0.0189,2,1,215,15,0
MSH043270,Jatin Parekh,+912387329819,2023-06-12,Gujarat,3,18-25,Fashion,46122.01,59,781.73,0.302,1,1,202,144,1
MSH043271,Avni Talwar,+911919812783,2023-01-23,Uttar Pradesh,3,45+,Fashion,4352.23,7,621.75,0.0153,2,1,342,28,0
MSH043272,Udant Oak,03812280462,2022-10-06,Uttar Pradesh,3,18-25,Home Decor,26459.96,33,801.82,0.1334,4,1,451,28,0
MSH043273,Pallavi Ram,+915084517308,2022-04-12,Karnataka,3,18-25,Fashion,19051.36,22,865.97,0.3485,3,0,628,351,1
MSH043274,Lavanya Prasad,05782610980,2023-01-25,Uttar Pradesh,1,36-45,Beauty,28927.41,35,826.5,0.1638,3,1,340,8,0
MSH043275,Andrew Ghose,04938052034,2022-07-21,Uttar Pradesh,3,45+,Kitchen,12284.64,13,944.97,0.2422,4,0,528,69,1
MSH043276,Ekalinga Borde,5083837208,2023-01-27,Odisha,3,36-45,Beauty,9930.63,17,584.15,0.2951,1,1,338,9,0
MSH043277,Chandran Ramachandran,2505040542,2022-12-20,Rajasthan,3,45+,Electronics,24876.28,30,829.21,0.4127,1,1,376,308,1
MSH043278,Christopher Nori,1676250206,2022-08-23,Madhya Pradesh,3,36-45,Electronics,8555.81,5,1711.16,0.3,0,0,495,134,1
MSH043279,Bhavani Khatri,03265604492,2022-04-24,Madhya Pradesh,3,26-35,Home Decor,3794.68,4,948.67,0.21,2,0,616,2,0
MSH043280,Bhavika Bali,08785835672,2022-03-08,Maharashtra,3,18-25,Beauty,6362.72,6,1060.45,0.2772,2,1,663,13,0
MSH043281,Hemangini Sant,1111915209,2022-02-09,Uttar Pradesh,3,36-45,Home Decor,16074.78,25,642.99,0.2387,1,1,690,23,0
MSH043282,Karan Kulkarni,+910215208247,2022-04-13,Uttar Pradesh,1,45+,Electronics,25182.32,28,899.37,0.2838,0,0,627,102,1
MSH043283,Mitesh Tandon,+916361003440,2023-02-15,Rajasthan,3,26-35,Home Decor,3959.43,2,1979.72,0.1603,0,1,319,15,0
MSH043284,Unni Dash,6708343357,2022-10-22,Odisha,2,36-45,Home Decor,24241.77,29,835.92,0.34,2,1,435,19,0
MSH043285,Tanmayi Kapoor,+918400819285,2022-02-06,Rajasthan,2,26-35,Kitchen,11820.86,11,1074.62,0.0552,1,1,693,0,0
MSH043286,Aarna Nazareth,+912180480469,2022-03-08,Karnataka,3,36-45,Fashion,29688.21,32,927.76,0.2457,0,1,663,15,0
MSH043287,Damyanti Virk,+911120132875,2023-02-07,Gujarat,3,36-45,Fashion,9514.31,14,679.59,0.2102,2,1,327,20,0
MSH043288,Qabil Naidu,01603015163,2022-07-25,West Bengal,3,26-35,Home Decor,28607.72,35,817.36,0.1424,1,1,524,330,1
MSH043289,Baghyawati Sule,0320547584,2022-12-07,Uttar Pradesh,2,45+,Kitchen,10151.09,16,634.44,0.1031,0,0,389,22,0
MSH043290,Aradhana Kala,+912670640076,2022-02-21,Madhya Pradesh,3,26-35,Kitchen,17156.81,26,659.88,0.2298,4,1,678,162,1
MSH043291,Harsh Pau,+912474437687,2023-03-02,Madhya Pradesh,2,26-35,Kitchen,41607.92,49,849.14,0.1385,1,0,304,298,1
MSH043292,Owen Rajan,8200466677,2022-07-28,Bihar,3,18-25,Home Decor,53682.49,51,1052.6,0.4918,2,0,521,19,0
MSH043293,Atharv Sundaram,08271230167,2023-05-29,Bihar,1,26-35,Fashion,8690.96,9,965.66,0.2064,2,1,216,2,0
MSH043294,Tejas Lala,09786752188,2022-06-27,Uttar Pradesh,3,26-35,Home Decor,38368.84,46,834.11,0.3109,1,0,552,312,1
MSH043295,Lakshmi Kuruvilla,+912824494802,2022-01-22,Rajasthan,2,18-25,Fashion,3745.07,5,749.01,0.0897,0,1,708,6,0
MSH043296,Oviya Om,+914075166628,2023-01-04,Bihar,3,36-45,Home Decor,19985.87,20,999.29,0.2855,1,0,361,82,1
MSH043297,Liam Nazareth,+910355541757,2022-03-23,Uttar Pradesh,3,18-25,Home Decor,12682.7,15,845.51,0.5248,1,1,648,8,0
MSH043298,Xiti Choudhury,4941995857,2022-06-13,Maharashtra,1,26-35,Fashion,11895.15,10,1189.51,0.2031,2,0,566,24,0
MSH043299,Yochana Kashyap,+917588603207,2023-01-12,Maharashtra,3,18-25,Electronics,6614.32,7,944.9,0.1727,2,1,353,19,0
MSH043300,Isha Swamy,02758113816,2022-01-03,Bihar,1,36-45,Beauty,52087.42,79,659.33,0.2751,3,1,727,18,0
MSH043301,Kalpit Mangal,02967365315,2022-04-28,Uttar Pradesh,3,36-45,Electronics,25547.2,34,751.39,0.3581,1,1,612,8,0
MSH043302,Vedhika Varma,3153042454,2023-01-30,Bihar,3,36-45,Fashion,40310.96,51,790.41,0.1129,2,0,335,28,0
MSH043303,Mahika Ramanathan,+910036997065,2022-09-23,Rajasthan,3,26-35,Home Decor,16106.75,16,1006.67,0.2581,4,1,464,13,0
MSH043304,Bachittar Sahni,07287884389,2023-03-11,West Bengal,2,45+,Beauty,12495.13,18,694.17,0.029,2,1,295,7,0
MSH043305,Ekta Nayar,8062489218,2022-08-15,West Bengal,1,26-35,Home Decor,16167.74,19,850.93,0.288,3,1,503,7,0
MSH043306,Hitesh Kade,+916816964722,2023-01-11,Gujarat,3,18-25,Home Decor,8080.94,10,808.09,0.0646,1,0,354,15,0
MSH043307,Kashvi Das,+915625846387,2022-09-19,Rajasthan,3,18-25,Home Decor,8458.2,9,939.8,0.0669,1,0,468,2,0
MSH043308,Jack Jha,+918741591048,2023-01-01,Gujarat,2,18-25,Fashion,15760.01,17,927.06,0.4397,1,0,364,72,1
MSH043309,Inaya Sibal,+919496697896,2023-03-04,Uttar Pradesh,3,26-35,Fashion,11567.19,15,771.15,0.118,2,1,302,15,0
MSH043310,Chanakya Kaul,+915973775522,2022-01-08,Uttar Pradesh,2,26-35,Beauty,10095.95,10,1009.6,0.1576,0,1,722,8,0
MSH043311,Samuel Rai,01809875626,2022-02-10,Maharashtra,2,18-25,Fashion,9983.91,3,3327.97,0.1544,1,1,689,10,0
MSH043312,Benjamin Tata,+914522374179,2022-09-14,West Bengal,3,26-35,Fashion,8482.06,10,848.21,0.3159,1,0,473,9,0
MSH043313,Lila Gera,8386367975,2022-04-12,Gujarat,2,36-45,Home Decor,2479.91,6,413.32,0.1363,0,0,628,1,0
MSH043314,Yashvi Dave,9228178785,2022-08-07,Odisha,2,36-45,Fashion,7813.48,7,1116.21,0.1712,4,1,511,7,0
MSH043315,Timothy Bhatia,4989862133,2022-09-01,Maharashtra,3,36-45,Home Decor,9711.84,13,747.06,0.3,1,0,486,274,1
MSH043316,Chaaya Randhawa,7940296813,2022-10-30,Rajasthan,2,36-45,Home Decor,11321.15,19,595.85,0.1752,3,1,427,11,0
MSH043317,Ethan Seshadri,+910106990817,2023-01-05,Maharashtra,1,36-45,Fashion,18047.42,17,1061.61,0.3195,3,0,360,2,0
MSH043318,Omaja Edwin,+910497372084,2022-10-02,Maharashtra,3,26-35,Fashion,15970.47,29,550.71,0.2126,2,0,455,14,0
MSH043319,Maanas Devan,2732588036,2022-03-11,Rajasthan,3,45+,Fashion,6356.07,9,706.23,0.1845,2,1,660,214,1
MSH043320,Yashasvi Chadha,+915215048082,2022-02-16,Tamil Nadu,3,18-25,Fashion,16811.95,15,1120.8,0.2202,3,1,683,10,0
MSH043321,Lakshit Purohit,+917130859662,2022-04-27,West Bengal,1,36-45,Home Decor,22371.98,26,860.46,0.1101,0,1,613,21,0
MSH043322,Kashvi Doctor,+912116063908,2023-06-01,Uttar Pradesh,3,18-25,Electronics,12284.07,15,818.94,0.1168,1,1,213,2,0
MSH043323,Manthan Sridhar,06003335129,2022-09-11,West Bengal,2,18-25,Fashion,60111.81,66,910.78,0.0354,3,1,476,23,0
MSH043324,Libni Pathak,+915062137059,2022-06-22,Gujarat,3,36-45,Fashion,64136.93,70,916.24,0.2259,1,1,557,13,0
MSH043325,Upadhriti Gola,+911635053610,2023-03-05,Tamil Nadu,3,26-35,Home Decor,19031.65,27,704.88,0.2975,2,1,301,18,0
MSH043326,Bakhshi Khanna,00860990183,2022-02-05,Tamil Nadu,1,18-25,Fashion,8051.92,7,1150.27,0.0705,1,1,694,29,0
MSH043327,Jack Khurana,3156341767,2023-02-11,Uttar Pradesh,1,18-25,Fashion,7137.57,10,713.76,0.158,1,0,323,25,0
MSH043328,Chakradev Karan,08753303028,2023-02-20,West Bengal,3,18-25,Kitchen,7569.01,10,756.9,0.5217,1,1,314,337,1
MSH043329,Madhav Wagle,5839262487,2023-02-16,Maharashtra,1,45+,Fashion,11122.37,19,585.39,0.0672,1,1,318,15,0
MSH043330,Madhavi Sankaran,+917140135031,2023-05-03,Gujarat,3,36-45,Home Decor,5901.15,7,843.02,0.1957,1,1,242,20,0
MSH043331,Chakrika Kibe,01858152836,2022-11-17,Uttar Pradesh,3,26-35,Fashion,4475.77,5,895.15,0.1568,2,1,409,6,0
MSH043332,Warda Madan,+910359589158,2022-03-14,Tamil Nadu,2,36-45,Electronics,10402.5,5,2080.5,0.2581,5,0,657,21,0
MSH043333,Ojas Chaudhuri,+915696674947,2023-02-17,Uttar Pradesh,3,26-35,Home Decor,19078.03,22,867.18,0.1328,2,1,317,29,0
MSH043334,Ekani Bhardwaj,+915255611322,2022-05-04,West Bengal,3,26-35,Home Decor,16293.55,20,814.68,0.2817,1,1,606,67,1
MSH043335,Leena Amble,01483171823,2023-01-20,Uttar Pradesh,3,36-45,Home Decor,3174.07,4,793.52,0.4531,2,0,345,0,0
MSH043336,Zinal Din,7256194535,2022-08-20,Bihar,2,26-35,Kitchen,9431.73,11,857.43,0.0848,3,0,498,29,0
MSH043337,Ronith Dutt,5623762324,2023-03-09,Tamil Nadu,3,18-25,Electronics,35971.63,42,856.47,0.3515,1,1,297,24,0
MSH043338,Anusha Lall,00176578829,2023-05-06,Rajasthan,2,26-35,Fashion,21127.49,28,754.55,0.2209,2,1,239,114,1
MSH043339,Wishi Chand,+919934154764,2022-03-27,Odisha,2,36-45,Fashion,6949.75,6,1158.29,0.3516,0,1,644,11,0
MSH043340,Amara Mishra,+919456337133,2022-01-30,Bihar,3,26-35,Electronics,5538.85,5,1107.77,0.3835,1,1,700,25,0
MSH043341,Dalaja Aurora,3585214028,2022-07-19,Maharashtra,2,18-25,Fashion,11002.95,15,733.53,0.3215,0,0,530,21,0
MSH043342,Vansha Ratti,+916035882967,2022-06-05,Gujarat,1,45+,Fashion,21665.65,34,637.22,0.1489,7,1,574,20,0
MSH043343,Krisha Bassi,+915347346179,2023-06-16,Maharashtra,3,36-45,Kitchen,9344.52,12,778.71,0.3675,2,1,198,4,0
MSH043344,Omisha Sachar,+911345291838,2022-06-01,Gujarat,1,26-35,Home Decor,9000.94,8,1125.12,0.0293,2,1,578,7,0
MSH043345,Liam Sarkar,+911697537195,2022-03-18,Karnataka,3,45+,Beauty,7199.19,10,719.92,0.0488,3,1,653,24,0
MSH043346,Jagdish Bal,+911347722646,2022-11-24,Maharashtra,2,26-35,Beauty,6438.18,6,1073.03,0.305,0,1,402,27,0
MSH043347,Jatin Suresh,05573214619,2022-06-21,Tamil Nadu,1,26-35,Home Decor,28099.96,44,638.64,0.1568,1,0,558,16,0
MSH043348,Rajata Kulkarni,0693834505,2023-02-09,Bihar,1,26-35,Kitchen,23403.71,33,709.2,0.3354,2,1,325,119,1
MSH043349,Dayamai Saran,+910205507070,2023-02-10,West Bengal,2,26-35,Fashion,10059.17,14,718.51,0.1727,0,1,324,25,0
MSH043350,Abhimanyu Dhar,+918814323808,2022-12-28,West Bengal,3,18-25,Electronics,59712.65,83,719.43,0.3312,3,0,368,125,1
MSH043351,Ikbal Ben,08478104105,2022-05-08,Maharashtra,3,45+,Home Decor,16083.56,18,893.53,0.3048,0,1,602,225,1
MSH043352,Harinakshi Murthy,+911774477254,2023-06-07,Karnataka,3,26-35,Home Decor,34144.37,36,948.45,0.05,1,1,207,2,0
MSH043353,Chakradev Ramanathan,+914836406527,2022-12-02,Odisha,2,26-35,Fashion,5416.91,2,2708.46,0.2507,1,1,394,18,0
MSH043354,Damyanti Tank,+913184220262,2022-09-22,West Bengal,2,36-45,Fashion,7582.17,14,541.58,0.1047,2,1,465,26,0
MSH043355,Ojas Varughese,9953500888,2022-07-14,Uttar Pradesh,1,36-45,Home Decor,5546.57,6,924.43,0.1405,2,1,535,25,0
MSH043356,Ubika Goda,02944169064,2022-04-10,Madhya Pradesh,3,18-25,Home Decor,3981.82,6,663.64,0.1166,0,0,630,139,1
MSH043357,Hamsini Chawla,9297420737,2023-01-06,Uttar Pradesh,1,36-45,Kitchen,7714.01,14,551.0,0.2264,1,0,359,23,0
MSH043358,Alka Naidu,2998590705,2023-03-04,Uttar Pradesh,1,26-35,Fashion,13639.57,16,852.47,0.4792,0,1,302,20,0
MSH043359,Ishita Kothari,+918159472126,2022-05-13,Bihar,3,26-35,Fashion,18897.0,22,858.95,0.0946,2,0,597,25,0
MSH043360,Ubika Goyal,9160907140,2022-09-13,Tamil Nadu,2,45+,Kitchen,19774.29,34,581.6,0.3665,1,0,474,240,1
MSH043361,Sarthak Singh,7501975288,2023-03-26,Bihar,2,45+,Kitchen,20194.92,18,1121.94,0.0633,2,0,280,0,0
MSH043362,Chanchal Sawhney,01858510110,2023-02-08,Maharashtra,2,26-35,Fashion,13888.78,16,868.05,0.3586,2,1,326,19,0
MSH043363,Hemang Sha,4867875187,2022-02-23,Bihar,2,26-35,Electronics,17608.53,24,733.69,0.1826,3,1,676,7,0
MSH043364,Niharika Dave,08507276420,2023-02-11,Uttar Pradesh,1,18-25,Fashion,17065.74,10,1706.57,0.0555,2,1,323,22,0
MSH043365,Samaksh Brar,02403210569,2023-01-20,Karnataka,3,18-25,Home Decor,35285.79,41,860.63,0.4985,2,1,345,5,0
MSH043366,Sanaya Baria,09101697422,2022-08-30,Bihar,3,36-45,Kitchen,61550.98,80,769.39,0.1489,0,1,488,4,0
MSH043367,Umang Dara,6160289881,2022-02-16,Maharashtra,2,26-35,Home Decor,15438.99,22,701.77,0.2819,3,1,683,8,0
MSH043368,Nirja Barad,00611645945,2022-04-25,Gujarat,3,26-35,Home Decor,14888.59,21,708.98,0.1093,1,0,615,10,0
MSH043369,Jonathan Parikh,2909174127,2022-05-10,West Bengal,2,26-35,Fashion,21783.24,26,837.82,0.0773,1,0,600,22,0
MSH043370,Avi Mitter,+914833837507,2022-06-04,Uttar Pradesh,3,26-35,Home Decor,12167.94,14,869.14,0.2492,0,1,575,2,0
MSH043371,Ikshita Dhar,03278913174,2023-05-10,Uttar Pradesh,2,18-25,Home Decor,13590.13,15,906.01,0.1584,0,1,235,26,0
MSH043372,Atharv Peri,9017151816,2022-03-23,Maharashtra,3,36-45,Home Decor,9084.07,13,698.77,0.236,3,1,648,26,0
MSH043373,Fitan Vig,00742128998,2022-01-25,Gujarat,2,26-35,Fashion,12474.74,16,779.67,0.2714,3,1,705,13,0
MSH043374,Ijaya Pandya,2785520145,2022-11-30,Bihar,3,36-45,Fashion,31336.12,42,746.1,0.168,0,0,396,110,1
MSH043375,Michael Sabharwal,+911716180690,2022-07-01,Maharashtra,3,36-45,Beauty,15885.06,17,934.42,0.0422,1,0,548,340,1
MSH043376,Ridhi Tara,+918851196078,2023-03-08,Uttar Pradesh,2,36-45,Home Decor,9411.15,8,1176.39,0.3798,3,1,298,13,0
MSH043377,Sneha Parekh,8622258156,2022-06-23,Rajasthan,3,36-45,Fashion,9046.5,12,753.88,0.332,0,0,556,292,1
MSH043378,Triveni Mani,00741443131,2022-02-10,Maharashtra,1,26-35,Electronics,9899.59,11,899.96,0.1748,2,1,689,24,0
MSH043379,Aashi Das,+911685033072,2023-03-21,Odisha,3,18-25,Home Decor,10628.49,22,483.11,0.15,0,1,285,25,0
MSH043380,Neha Minhas,+915083132825,2023-01-30,Maharashtra,2,26-35,Fashion,12079.23,17,710.54,0.1604,2,1,335,26,0
MSH043381,Gaurav Sunder,1351183926,2022-10-15,Madhya Pradesh,3,36-45,Beauty,12945.15,17,761.48,0.1886,8,0,442,18,0
MSH043382,Bimala Solanki,+919528169995,2022-09-19,Maharashtra,3,26-35,Home Decor,14118.61,18,784.37,0.3605,1,1,468,220,1
MSH043383,Gabriel Deshpande,+914886151865,2022-02-26,Uttar Pradesh,3,26-35,Kitchen,12022.9,11,1092.99,0.4139,4,0,673,340,1
MSH043384,Arunima Korpal,+911660118334,2022-01-06,Uttar Pradesh,3,26-35,Home Decor,17240.17,21,820.96,0.0884,2,0,724,11,0
MSH043385,Anmol Kunda,06949988192,2022-06-11,Maharashtra,3,18-25,Kitchen,15424.79,20,771.24,0.1815,2,1,568,21,0
MSH043386,Arunima Sura,04932847313,2022-10-24,Karnataka,3,36-45,Fashion,6860.79,7,980.11,0.1133,4,1,433,359,1
MSH043387,Nihal Kota,+912416439169,2022-02-26,Maharashtra,3,18-25,Fashion,6444.65,7,920.66,0.3077,2,0,673,77,1
MSH043388,Deepa Gola,01304906438,2023-06-12,West Bengal,3,18-25,Beauty,17257.19,14,1232.66,0.2192,2,0,202,223,1
MSH043389,Divya Chaudhry,2361120834,2022-02-28,Maharashtra,3,18-25,Electronics,7616.67,7,1088.1,0.1485,3,0,671,174,1
MSH043390,Shaurya Rai,+914220348822,2022-06-15,Madhya Pradesh,2,45+,Fashion,12075.67,23,525.03,0.1794,0,1,564,28,0
MSH043391,Jacob Swaminathan,06298635376,2023-06-30,Gujarat,3,36-45,Fashion,7438.9,7,1062.7,0.2127,0,1,184,206,1
MSH043392,Banjeet Desai,8111620254,2022-02-15,Maharashtra,3,26-35,Fashion,24476.92,30,815.9,0.1232,3,1,684,26,0
MSH043393,Yashoda Jaggi,+911988086529,2022-02-16,Uttar Pradesh,3,36-45,Home Decor,19427.55,31,626.7,0.2608,2,0,683,80,1
MSH043394,Lavanya Bahri,+914766089588,2023-01-25,Uttar Pradesh,3,26-35,Beauty,3577.71,2,1788.86,0.0312,0,1,340,0,0
MSH043395,Hemani Malhotra,2468983061,2022-09-09,Bihar,2,26-35,Fashion,5139.76,8,642.47,0.1423,1,0,478,7,0
MSH043396,Girish Ahuja,+915527684841,2022-06-15,Rajasthan,3,36-45,Home Decor,5015.32,2,2507.66,0.3125,3,1,564,4,0
MSH043397,Finn Rana,3569029137,2023-01-03,Uttar Pradesh,3,18-25,Home Decor,4670.25,4,1167.56,0.4217,1,1,362,129,1
MSH043398,Mohini Lal,4447652033,2023-01-14,Uttar Pradesh,3,18-25,Home Decor,8398.32,11,763.48,0.4782,6,1,351,324,1
MSH043399,Vrishti Goswami,4728888692,2022-11-13,West Bengal,3,26-35,Home Decor,11402.75,9,1266.97,0.1827,4,0,413,11,0
MSH043400,Aadi Tiwari,05729772062,2022-05-12,Odisha,2,18-25,Fashion,32456.98,42,772.79,0.3681,2,0,598,2,0
MSH043401,Yoshita Tailor,00145341732,2023-01-24,Odisha,3,26-35,Fashion,10416.52,14,744.04,0.2552,1,1,341,256,1
MSH043402,Anay Buch,9336115744,2022-12-14,Karnataka,3,36-45,Fashion,31285.65,26,1203.29,0.3278,1,1,382,22,0
MSH043403,Om Warrior,+913859833705,2023-05-12,Uttar Pradesh,3,18-25,Fashion,18704.65,27,692.76,0.0836,1,1,233,13,0
MSH043404,Dhriti Dar,04468651198,2023-05-26,Uttar Pradesh,1,26-35,Home Decor,10859.63,19,571.56,0.122,0,1,219,0,0
MSH043405,Manthan Issac,+918603716194,2023-06-03,Madhya Pradesh,3,36-45,Home Decor,28361.8,42,675.28,0.3177,0,0,211,219,1
MSH043406,Ansh Menon,00866713128,2023-03-28,Karnataka,2,26-35,Fashion,9441.54,16,590.1,0.2101,1,0,278,15,0
MSH043407,Dipta Prabhu,0389980535,2023-06-27,Maharashtra,3,36-45,Home Decor,8473.7,20,423.69,0.0751,3,0,187,10,0
MSH043408,Jackson Master,05452542842,2022-08-04,Bihar,2,26-35,Home Decor,13413.29,16,838.33,0.1362,2,0,514,9,0
MSH043409,Zaitra Borde,0735554258,2023-04-15,Rajasthan,2,26-35,Beauty,27362.56,40,684.06,0.2275,2,1,260,13,0
MSH043410,Ubika Kalita,2854115857,2022-10-31,Uttar Pradesh,3,45+,Fashion,24092.93,31,777.19,0.0741,1,1,426,5,0
MSH043411,Lopa Saha,09313608489,2022-10-25,Bihar,1,36-45,Kitchen,8916.16,15,594.41,0.1704,4,1,432,8,0
MSH043412,Hiral Kothari,+914600979833,2022-12-12,Bihar,2,36-45,Kitchen,42766.35,50,855.33,0.017,0,1,384,21,0
MSH043413,Aashi Kale,04248477241,2022-10-13,Tamil Nadu,3,26-35,Fashion,40164.28,53,757.82,0.2458,2,1,444,3,0
MSH043414,Manbir Thaman,08825044979,2022-05-06,Madhya Pradesh,3,18-25,Beauty,17197.44,25,687.9,0.586,1,1,604,29,0
MSH043415,Tanmayi Dass,3932940154,2022-02-20,Gujarat,3,26-35,Fashion,23736.1,32,741.75,0.2115,1,0,679,24,0
MSH043416,Wyatt Borra,5601240904,2023-02-23,Uttar Pradesh,3,36-45,Fashion,15085.22,10,1508.52,0.117,1,1,311,12,0
MSH043417,Ekaraj Som,6923315174,2022-02-20,Tamil Nadu,3,26-35,Beauty,11762.51,13,904.81,0.0813,5,0,679,8,0
MSH043418,Nilima Apte,02172113931,2023-04-16,Maharashtra,3,36-45,Electronics,26137.48,38,687.83,0.208,1,1,259,9,0
MSH043419,Reva Patel,8762579369,2023-01-11,Gujarat,3,26-35,Fashion,18746.41,27,694.31,0.0939,1,1,354,323,1
MSH043420,Gayathri Vora,3673799206,2022-12-31,Bihar,2,26-35,Fashion,7554.75,15,503.65,0.2769,2,1,365,19,0
MSH043421,Isaiah Mannan,07012803404,2022-08-20,Rajasthan,2,18-25,Kitchen,12348.89,11,1122.63,0.3774,3,1,498,11,0
MSH043422,Ekta Oza,+910215506115,2023-04-25,Karnataka,2,45+,Fashion,12345.0,15,823.0,0.0791,2,0,250,26,0
MSH043423,Diya Raman,+913948933403,2022-11-02,Karnataka,3,36-45,Beauty,5419.35,10,541.94,0.0527,1,1,424,8,0
MSH043424,Zashil Om,04401831836,2023-03-14,Odisha,3,26-35,Home Decor,13647.73,24,568.66,0.033,0,1,292,6,0
MSH043425,Balveer Gade,+910417446188,2022-09-08,West Bengal,2,36-45,Electronics,11310.88,8,1413.86,0.0863,1,0,479,0,0
MSH043426,Ishani Pai,5328094826,2022-12-08,Tamil Nadu,3,36-45,Kitchen,11427.07,19,601.42,0.2667,1,1,388,264,1
MSH043427,Ishani Mahajan,6499735744,2022-05-12,Bihar,3,18-25,Fashion,39059.86,55,710.18,0.1637,1,1,598,18,0
MSH043428,Ranbir Salvi,08085106190,2023-06-08,Karnataka,2,45+,Home Decor,11184.33,9,1242.7,0.2069,2,1,206,26,0
MSH043429,Omkaar Nagi,6792285252,2023-05-21,Bihar,2,36-45,Fashion,24771.63,31,799.08,0.228,1,1,224,26,0
MSH043430,Zashil Mistry,8079516534,2023-02-03,Madhya Pradesh,3,26-35,Kitchen,35104.09,54,650.08,0.1339,1,1,331,3,0
MSH043431,Aarnav Pai,4091135792,2022-04-28,Karnataka,3,36-45,Kitchen,5941.06,8,742.63,0.5739,1,1,612,275,1
MSH043432,Triveni Bajaj,09533023292,2022-03-02,Bihar,3,36-45,Fashion,38987.87,53,735.62,0.3029,3,1,669,15,0
MSH043433,Faraj Patil,7288061129,2022-06-30,Gujarat,3,45+,Home Decor,11196.51,18,622.03,0.1896,1,0,549,227,1
MSH043434,Nisha Rao,2359478141,2022-11-09,Karnataka,1,26-35,Fashion,46005.07,46,1000.11,0.1494,1,1,417,5,0
MSH043435,Harinakshi Sarin,+918855247409,2022-09-22,Uttar Pradesh,3,26-35,Fashion,14106.13,14,1007.58,0.2043,1,1,465,26,0
MSH043436,Shivansh Seth,00916730229,2022-01-29,Bihar,2,18-25,Kitchen,6906.17,8,863.27,0.2932,1,1,701,23,0
MSH043437,Warinder Sant,+917826753395,2022-09-20,Odisha,1,18-25,Fashion,7504.2,13,577.25,0.1037,3,1,467,2,0
MSH043438,Ira Menon,+917678788559,2022-12-05,Uttar Pradesh,3,18-25,Home Decor,5276.03,9,586.23,0.1537,0,1,391,9,0
MSH043439,Saksham Patil,3141655787,2023-02-26,Bihar,2,26-35,Fashion,18914.9,30,630.5,0.0754,2,1,308,8,0
MSH043440,Geetika Palla,08654385353,2022-03-30,Gujarat,2,36-45,Home Decor,6661.74,5,1332.35,0.0743,2,1,641,26,0
MSH043441,Irya Chana,+915862408474,2022-11-28,Bihar,3,36-45,Kitchen,26417.16,28,943.47,0.1416,2,0,398,197,1
MSH043442,Frederick Devi,+914528781186,2023-03-07,Madhya Pradesh,3,26-35,Home Decor,14656.31,16,916.02,0.2166,1,1,299,16,0
MSH043443,Onkar Sinha,+916836219596,2022-06-01,Karnataka,3,36-45,Fashion,7488.45,10,748.84,0.1061,0,1,578,25,0
MSH043444,Tara Butala,+911520072850,2022-05-06,Maharashtra,3,36-45,Beauty,26232.21,31,846.2,0.2731,0,1,604,0,0
MSH043445,Kalpit Palan,+910098359500,2022-02-12,Maharashtra,3,26-35,Home Decor,6201.14,10,620.11,0.3942,2,1,687,4,0
MSH043446,Hemani Prabhu,0356243686,2023-02-25,Madhya Pradesh,1,45+,Kitchen,21239.29,29,732.39,0.2153,2,1,309,29,0
MSH043447,Amruta Borra,09547881357,2023-05-05,Rajasthan,1,26-35,Electronics,1250.37,2,625.18,0.1556,2,0,240,92,1
MSH043448,Joshua Sha,04174402839,2022-09-10,Maharashtra,3,36-45,Electronics,12954.27,10,1295.43,0.2058,0,0,477,2,0
MSH043449,Aahana Edwin,5680074510,2023-04-29,Tamil Nadu,3,36-45,Fashion,13722.12,13,1055.55,0.5799,1,1,246,107,1
